date,气压(Pa）,云量,10米风速（10m/s）,温度（K）,100m风速（100m/s）
2022/1/7 1:00,102417.625,0.51563,10.087,284.1485,11.8425
2022/1/7 1:15,102410.8533,0.58575,9.9727,284.0946,11.6958
2022/1/7 1:30,102401.8752,0.68599,9.9006,284.0264,11.5977
2022/1/7 1:45,102391.3891,0.79285,9.8547,283.954,11.5306
2022/1/7 2:00,102380.0938,0.88281,9.814,283.8874,11.4724
2022/1/7 2:15,102368.5893,0.93613,9.7578,283.8342,11.4011
2022/1/7 2:30,102357.0829,0.94805,9.6866,283.7933,11.3172
2022/1/7 2:45,102345.6835,0.91759,9.608,283.761,11.2288
2022/1/7 3:00,102334.5,0.84375,9.5308,283.7338,11.1446
2022/1/7 3:15,102323.7524,0.72944,9.4632,283.709,11.0726
2022/1/7 3:30,102314.1057,0.5931,9.4086,283.6877,11.0142
2022/1/7 3:45,102306.3357,0.45709,9.3685,283.672,10.9689
2022/1/7 4:00,102301.2188,0.34375,9.3438,283.6637,10.9365
2022/1/7 4:15,102299.403,0.27076,9.3347,283.6642,10.9164
2022/1/7 4:30,102301.0257,0.23715,9.3355,283.672,10.9049
2022/1/7 4:45,102306.0965,0.23732,9.338,283.685,10.8965
2022/1/7 5:00,102314.625,0.26563,9.3334,283.7012,10.8847
2022/1/7 5:15,102326.4191,0.31583,9.3144,283.7183,10.8637
2022/1/7 5:30,102340.481,0.37918,9.2806,283.7346,10.8327
2022/1/7 5:45,102355.6109,0.4463,9.2325,283.7478,10.7903
2022/1/7 6:00,102370.6094,0.50781,9.1688,283.7562,10.7327
2022/1/7 6:15,102384.4951,0.55736,9.0889,283.7591,10.6563
2022/1/7 6:30,102397.1598,0.60062,8.9956,283.762,10.5594
2022/1/7 6:45,102408.7134,0.64631,8.8925,283.7716,10.4404
2022/1/7 7:00,102419.2656,0.70313,8.7809,283.7949,10.2952
2022/1/7 7:15,102428.9233,0.77395,8.663,283.836,10.1237
2022/1/7 7:30,102437.7801,0.83844,8.5555,283.8886,9.9535
2022/1/7 7:45,102445.9265,0.87043,8.4799,283.9438,9.8203
2022/1/7 8:00,102453.4531,0.84375,8.4588,283.9926,9.7612
2022/1/7 8:15,102460.4863,0.74539,8.5083,284.0286,9.8022
2022/1/7 8:30,102467.2961,0.61494,8.613,284.055,9.9195
2022/1/7 8:45,102474.1882,0.50514,8.7481,284.0775,10.0758
2022/1/7 9:00,102481.4688,0.46875,8.8872,284.1017,10.2326
2022/1/7 9:15,102489.0429,0.54002,9.0081,284.1317,10.3587
2022/1/7 9:30,102495.2134,0.67934,9.1082,284.1652,10.4546
2022/1/7 9:45,102497.8828,0.82859,9.1895,284.1984,10.5279
2022/1/7 10:00,102494.9531,0.92969,9.2535,284.2271,10.5857
2022/1/7 10:15,102484.9907,0.94083,9.3002,284.2491,10.632
2022/1/7 10:30,102469.2173,0.88548,9.3252,284.2677,10.6608
2022/1/7 10:45,102449.5189,0.8034,9.3236,284.2878,10.6644
2022/1/7 11:00,102427.7813,0.73438,9.2911,284.3144,10.6356
2022/1/7 11:15,102405.5132,0.70935,9.2261,284.3514,10.5711
2022/1/7 11:30,102382.716,0.72406,9.1382,284.3987,10.4805
2022/1/7 11:45,102359.0139,0.76541,9.0389,284.4556,10.3764
2022/1/7 12:00,102334.0313,0.82031,8.9399,284.5208,10.2702
2022/1/7 12:15,102307.736,0.87703,8.8519,284.5928,10.1737
2022/1/7 12:30,102281.4714,0.92921,8.7862,284.6666,10.1018
2022/1/7 12:45,102256.9242,0.97186,8.7543,284.7367,10.0708
2022/1/7 13:00,102235.7813,1,8.7685,284.7973,10.0977
2022/1/7 13:15,102219.2443,1,8.8369,284.8442,10.1936
2022/1/7 13:30,102206.5742,1,8.9505,284.878,10.3451
2022/1/7 13:45,102196.5467,0.99996,9.0946,284.9005,10.532
2022/1/7 14:00,102187.9375,0.99219,9.2532,284.9137,10.7333
2022/1/7 14:15,102179.8057,0.99012,9.4126,284.9198,10.9317
2022/1/7 14:30,102172.3432,0.99258,9.5709,284.9222,11.1275
2022/1/7 14:45,102166.0256,0.99679,9.7301,284.9246,11.3261
2022/1/7 15:00,102161.3281,1,9.8938,284.9308,11.5338
2022/1/7 15:15,102158.5784,1,10.063,284.943,11.7537
2022/1/7 15:30,102157.5129,0.9989,10.2243,284.9579,11.9716
2022/1/7 15:45,102157.7202,0.99809,10.358,284.971,12.1668
2022/1/7 16:00,102158.7891,1,10.4424,284.9775,12.3163
2022/1/7 16:15,102160.3884,1,10.463,284.975,12.4043
2022/1/7 16:30,102162.5086,1,10.4414,284.97,12.4491
2022/1/7 16:45,102165.2202,1,10.4086,284.9716,12.4783
2022/1/7 17:00,102168.5938,1,10.3965,284.9885,12.5198
2022/1/7 17:15,102172.7505,0.97601,10.4271,285.0265,12.5921
2022/1/7 17:30,102178.0142,0.94595,10.4805,285.0783,12.673
2022/1/7 17:45,102184.759,0.91948,10.526,285.1339,12.7303
2022/1/7 18:00,102193.3594,0.90625,10.5329,285.1828,12.7314
2022/1/7 18:15,102203.9653,0.91313,10.4787,285.2175,12.6538
2022/1/7 18:30,102215.8302,0.93579,10.3779,285.2407,12.5172
2022/1/7 18:45,102227.9831,0.96712,10.2541,285.2577,12.352
2022/1/7 19:00,102239.4531,1,10.1312,285.2738,12.1885
2022/1/7 19:15,102249.4646,1,10.0264,285.2934,12.049
2022/1/7 19:30,102258.0226,1,9.9307,285.3169,11.9226
2022/1/7 19:45,102265.327,1,9.8284,285.3437,11.7904
2022/1/7 20:00,102271.5781,0.92188,9.7039,285.3732,11.6336
2022/1/7 20:15,102276.9461,0.78555,9.5484,285.4044,11.4412
2022/1/7 20:30,102281.4819,0.62148,9.379,285.4345,11.2314
2022/1/7 20:45,102285.2064,0.46698,9.2196,285.4601,11.0296
2022/1/7 21:00,102288.1406,0.35938,9.0936,285.478,10.8614
2022/1/7 21:15,102290.275,0.32384,9.0188,285.4849,10.7463
2022/1/7 21:30,102291.4776,0.33698,8.99,285.4779,10.6812
2022/1/7 21:45,102291.5859,0.36327,8.9968,285.454,10.6582
2022/1/7 22:00,102290.4375,0.36719,9.03,285.4103,10.6702
2022/1/7 22:15,102287.9836,0.32547,9.0814,285.3462,10.7101
2022/1/7 22:30,102284.6311,0.26399,9.1405,285.2699,10.7631
2022/1/7 22:45,102280.9005,0.22091,9.1913,285.1921,10.8069
2022/1/7 23:00,102277.3125,0.23438,9.2143,285.1234,10.8154
2022/1/7 23:15,102274.2121,0.32997,9.1975,285.0712,10.7725
2022/1/7 23:30,102271.2421,0.48302,9.1526,285.0308,10.6935
2022/1/7 23:45,102267.8698,0.65628,9.0937,284.9942,10.5974
2022/1/8 0:00,102263.5625,0.8125,9.0275,284.9537,10.4947
2022/1/8 0:15,102257.8793,0.92167,8.9577,284.9029,10.3914
2022/1/8 0:30,102250.7471,0.98265,8.8903,284.8425,10.2921
2022/1/8 0:45,102242.1847,1,8.8326,284.7746,10.2026
2022/1/8 1:00,102232.2109,0.98438,8.7883,284.7015,10.1243
2022/1/8 1:15,102220.9239,0.93892,8.7532,284.6253,10.0515
2022/1/8 1:30,102208.7392,0.87937,8.7181,284.5466,9.9772
2022/1/8 1:45,102196.1517,0.82153,8.6728,284.4663,9.8946
2022/1/8 2:00,102183.6563,0.78125,8.6073,284.3848,9.7968
2022/1/8 2:15,102171.6137,0.76759,8.5152,284.3028,9.6798
2022/1/8 2:30,102159.8479,0.76258,8.4053,284.2217,9.5508
2022/1/8 2:45,102148.0488,0.74152,8.2907,284.1426,9.421
2022/1/8 3:00,102135.9063,0.67969,8.1856,284.0668,9.3024
2022/1/8 3:15,102123.3589,0.56226,8.1017,283.996,9.2055
2022/1/8 3:30,102111.3409,0.41405,8.0397,283.9324,9.133
2022/1/8 3:45,102101.0353,0.26975,7.9971,283.8788,9.085
2022/1/8 4:00,102093.625,0.16406,7.971,283.8379,9.0612
2022/1/8 4:15,102090.0076,0.12142,7.9582,283.8108,9.0602
2022/1/8 4:30,102089.9388,0.12516,7.9564,283.793,9.0761
2022/1/8 4:45,102092.8889,0.14836,7.9634,283.7785,9.1023
2022/1/8 5:00,102098.3281,0.16406,7.9775,283.7614,9.1323
2022/1/8 5:15,102105.7548,0.15225,7.9959,283.7371,9.1599
2022/1/8 5:30,102114.779,0.12045,8.0129,283.7072,9.1792
2022/1/8 5:45,102125.0387,0.083119,8.0216,283.6747,9.1843
2022/1/8 6:00,102136.1719,0.054688,8.0151,283.6428,9.1693
2022/1/8 6:15,102147.7713,0.045593,7.9887,283.6146,9.1306
2022/1/8 6:30,102159.248,0.050254,7.9494,283.594,9.0758
2022/1/8 6:45,102169.968,0.059085,7.9069,283.5851,9.0153
2022/1/8 7:00,102179.2969,0.0625,7.8707,283.5918,8.9593
2022/1/8 7:15,102186.895,0.053564,7.8488,283.6167,8.9172
2022/1/8 7:30,102193.6,0.035952,7.8407,283.6558,8.8919
2022/1/8 7:45,102200.5441,0.015989,7.8437,283.7035,8.8851
2022/1/8 8:00,102208.8594,0,7.8549,283.7542,8.8978
2022/1/8 8:15,102219.3515,0,7.8706,283.8035,8.9288
2022/1/8 8:30,102231.5201,0,7.8862,283.851,8.9683
2022/1/8 8:45,102244.5379,0,7.8967,283.8974,9.0045
2022/1/8 9:00,102257.5781,0,7.8973,283.9435,9.0253
2022/1/8 9:15,102269.7132,0.0019497,7.8859,283.9894,9.0236
2022/1/8 9:30,102279.6138,0.0020147,7.8721,284.034,9.0119
2022/1/8 9:45,102285.85,0.0010724,7.8686,284.0754,9.0082
2022/1/8 10:00,102286.9922,0,7.8882,284.1118,9.0304
2022/1/8 10:15,102282.0053,0,7.9397,284.142,9.0913
2022/1/8 10:30,102271.4341,0,8.0143,284.1664,9.1801
2022/1/8 10:45,102256.2181,0,8.0991,284.1857,9.2808
2022/1/8 11:00,102237.2969,0,8.1811,284.2007,9.3775
2022/1/8 11:15,102215.475,9.82E-05,8.2507,284.2118,9.4583
2022/1/8 11:30,102191.0162,6.64E-05,8.3098,284.218,9.5255
2022/1/8 11:45,102164.0494,1.36E-06,8.3622,284.2178,9.5836
2022/1/8 12:00,102134.7031,0,8.4106,284.2097,9.6362
2022/1/8 12:15,102103.5539,0.00011904,8.4564,284.194,9.6849
2022/1/8 12:30,102072.9688,0.00025468,8.4989,284.1789,9.7298
2022/1/8 12:45,102045.7626,0.00026298,8.5375,284.1741,9.7708
2022/1/8 13:00,102024.75,0,8.5719,284.1895,9.8084
2022/1/8 13:15,102011.6917,0,8.6017,284.2308,9.8427
2022/1/8 13:30,102004.1319,0,8.6248,284.2877,9.872
2022/1/8 13:45,101998.5608,0,8.6389,284.3456,9.8944
2022/1/8 14:00,101991.4688,0,8.6419,284.39,9.9084
2022/1/8 14:15,101980.3154,0.0023006,8.6336,284.4104,9.9139
2022/1/8 14:30,101966.4392,0.0050624,8.6203,284.4115,9.9143
2022/1/8 14:45,101952.1481,0.0072461,8.6103,284.4023,9.9139
2022/1/8 15:00,101939.75,0.0078125,8.6119,284.3914,9.9169
2022/1/8 15:15,101931.0131,0.0061424,8.6312,284.3866,9.9277
2022/1/8 15:30,101925.5467,0.0032965,8.6647,284.3909,9.9498
2022/1/8 15:45,101922.4203,0.00075546,8.7046,284.4063,9.985
2022/1/8 16:00,101920.7031,0,8.7419,284.4346,10.0337
2022/1/8 16:15,101919.7947,0.0018163,8.7654,284.4764,10.0902
2022/1/8 16:30,101920.4138,0.0042126,8.7598,284.526,10.128
2022/1/8 16:45,101923.6092,0.0045026,8.7096,284.5765,10.1162
2022/1/8 17:00,101930.4297,0,8.6005,284.6209,10.0256
2022/1/8 17:15,101941.4211,0,8.4292,284.6549,9.8438
2022/1/8 17:30,101955.1183,0,8.2326,284.6858,9.6196
2022/1/8 17:45,101969.5532,0.0044276,8.056,284.7236,9.4144
2022/1/8 18:00,101982.7578,0.054688,7.9423,284.7784,9.2858
2022/1/8 18:15,101993.2462,0.14691,7.9192,284.8564,9.2707
2022/1/8 18:30,102001.4607,0.26876,7.9639,284.948,9.336
2022/1/8 18:45,102008.3257,0.40271,8.0422,285.04,9.4334
2022/1/8 19:00,102014.7656,0.53125,8.1205,285.119,9.5153
2022/1/8 19:15,102021.5577,0.63867,8.1725,285.1754,9.5445
2022/1/8 19:30,102028.8904,0.7166,8.2001,285.2145,9.5239
2022/1/8 19:45,102036.8053,0.7585,8.212,285.2452,9.4664
2022/1/8 20:00,102045.3438,0.75781,8.2172,285.2767,9.3854
2022/1/8 20:15,102054.3009,0.71491,8.2231,285.3147,9.2952
2022/1/8 20:30,102062.4873,0.65781,8.2277,285.3522,9.2111
2022/1/8 20:45,102068.4672,0.62141,8.2262,285.3788,9.1479
2022/1/8 21:00,102070.8047,0.64063,8.2125,285.3842,9.1197
2022/1/8 21:15,102068.5815,0.73397,8.1788,285.3599,9.1305
2022/1/8 21:30,102062.9484,0.85432,8.1177,285.303,9.1522
2022/1/8 21:45,102055.5735,0.93813,8.0253,285.2124,9.1524
2022/1/8 22:00,102048.125,0.92188,7.905,285.087,9.1059
2022/1/8 22:15,102041.7387,0.76704,7.7764,284.9337,9.0108
2022/1/8 22:30,102035.4213,0.53526,7.6728,284.7915,8.9041
2022/1/8 22:45,102027.6472,0.3132,7.5955,284.7073,8.7956
2022/1/8 23:00,102016.8906,0.1875,7.5232,284.7284,8.6708
2022/1/8 23:15,102002.3497,0.21836,7.4635,284.8813,8.5458
2022/1/8 23:30,101986.1173,0.36009,7.4658,285.1112,8.4839
2022/1/8 23:45,101971.0098,0.54053,7.5327,285.3431,8.4999
2022/1/9 0:00,101959.8438,0.6875,7.5848,285.5018,8.5199
2022/1/9 0:15,101954.4718,0.74561,7.537,285.5299,8.4598
2022/1/9 0:30,101952.8909,0.72651,7.4166,285.442,8.345
2022/1/9 0:45,101952.1341,0.65861,7.2862,285.2703,8.2347
2022/1/9 1:00,101949.2344,0.57031,7.1622,285.047,8.134
2022/1/9 1:15,101941.9048,0.48815,7.0065,284.8025,7.9892
2022/1/9 1:30,101930.578,0.43112,6.8214,284.5589,7.8021
2022/1/9 1:45,101916.3665,0.41634,6.635,284.3366,7.6074
2022/1/9 2:00,101900.3828,0.46094,6.4833,284.1557,7.4488
2022/1/9 2:15,101883.6671,0.57255,6.3972,284.0317,7.3642
2022/1/9 2:30,101866.97,0.7209,6.3676,283.9611,7.3414
2022/1/9 2:45,101850.9695,0.86622,6.38,283.9354,7.3602
2022/1/9 3:00,101836.3438,0.96875,6.4212,283.9465,7.4017
2022/1/9 3:15,101823.554,1,6.4772,283.9853,7.4479
2022/1/9 3:30,101812.1935,0.9812,6.5366,284.0406,7.4908
2022/1/9 3:45,101801.6386,0.94192,6.5894,284.1005,7.5255
2022/1/9 4:00,101791.2656,0.91406,6.6261,284.1531,7.5476
2022/1/9 4:15,101780.8976,0.92047,6.6416,284.1878,7.5557
2022/1/9 4:30,101772.1446,0.95001,6.6447,284.1991,7.5569
2022/1/9 4:45,101767.0635,0.98306,6.6464,284.1828,7.5597
2022/1/9 5:00,101767.7109,1,6.6565,284.1345,7.5712
2022/1/9 5:15,101775.3686,0.98697,6.6821,284.0541,7.5974
2022/1/9 5:30,101788.2172,0.95313,6.7237,283.9576,7.6421
2022/1/9 5:45,101803.6623,0.91344,6.7808,283.8648,7.7095
2022/1/9 6:00,101819.1094,0.88281,6.8534,283.7958,7.804
2022/1/9 6:15,101832.5561,0.87263,6.9374,283.7658,7.923
2022/1/9 6:30,101844.3684,0.88003,7.0114,283.77,8.034
2022/1/9 6:45,101855.5043,0.89858,7.0501,283.7989,8.0979
2022/1/9 7:00,101866.9219,0.92188,7.0282,283.8432,8.0754
2022/1/9 7:15,101879.3637,0.94439,6.9331,283.8939,7.9456
2022/1/9 7:30,101892.7105,0.96425,6.8015,283.9448,7.7579
2022/1/9 7:45,101906.6279,0.98051,6.6813,283.9905,7.5773
2022/1/9 8:00,101920.7813,0.99219,6.6186,284.0255,7.4667
2022/1/9 8:15,101934.8015,0.99874,6.6421,284.0459,7.4665
2022/1/9 8:30,101948.182,1,6.7178,284.0549,7.5367
2022/1/9 8:45,101960.3817,1,6.7967,284.0574,7.6188
2022/1/9 9:00,101970.8594,1,6.831,284.0583,7.655
2022/1/9 9:15,101978.9686,0.99887,6.7867,284.0615,7.6043
2022/1/9 9:30,101983.6415,0.99756,6.686,284.067,7.4908
2022/1/9 9:45,101983.7045,0.99552,6.5643,284.0737,7.3545
2022/1/9 10:00,101977.9844,0.99219,6.4569,284.0806,7.2352
2022/1/9 10:15,101965.9,0.98772,6.3905,284.0873,7.1629
2022/1/9 10:30,101949.2395,0.98508,6.3583,284.0949,7.1289
2022/1/9 10:45,101930.383,0.98795,6.3456,284.105,7.1155
2022/1/9 11:00,101911.7109,1,6.3378,284.1192,7.1048
2022/1/9 11:15,101894.9541,1,6.3245,284.1385,7.0843
2022/1/9 11:30,101879.2454,1,6.312,284.1613,7.062
2022/1/9 11:45,101863.0683,1,6.3114,284.1854,7.0517
2022/1/9 12:00,101844.9063,1,6.3345,284.2085,7.0681
2022/1/9 12:15,101823.7264,0.91443,6.3926,284.229,7.1253
2022/1/9 12:30,101800.4312,0.78896,6.4885,284.2479,7.229
2022/1/9 12:45,101776.4067,0.6362,6.62,284.2665,7.3795
2022/1/9 13:00,101753.0391,0.46875,6.7817,284.2866,7.5738
2022/1/9 13:15,101731.6414,0.30327,6.9659,284.3092,7.8043
2022/1/9 13:30,101713.2348,0.17267,7.1611,284.3338,8.0538
2022/1/9 13:45,101698.7675,0.11394,7.3566,284.3596,8.3041
2022/1/9 14:00,101689.1875,0.16406,7.5423,284.3858,8.5385
2022/1/9 14:15,101685.0621,0.34138,7.7081,284.4108,8.7418
2022/1/9 14:30,101685.4351,0.58969,7.8435,284.4306,8.9045
2022/1/9 14:45,101688.9694,0.83417,7.9374,284.4401,9.0168
2022/1/9 15:00,101694.3281,1,7.9781,284.4345,9.0684
2022/1/9 15:15,101700.3736,1,7.9607,284.4116,9.0556
2022/1/9 15:30,101706.766,0.96173,7.9061,284.3795,9.0016
2022/1/9 15:45,101713.3654,0.83537,7.8421,284.3488,8.9363
2022/1/9 16:00,101720.0313,0.70313,7.7959,284.3302,8.8891
2022/1/9 16:15,101726.6448,0.60484,7.7883,284.3316,8.8827
2022/1/9 16:30,101733.1726,0.54288,7.8188,284.3496,8.9175
2022/1/9 16:45,101739.6024,0.51026,7.8808,284.3783,8.9883
2022/1/9 17:00,101745.9219,0.5,7.9678,284.4115,9.0893
2022/1/9 17:15,101752.2044,0.50554,8.0718,284.444,9.213
2022/1/9 17:30,101758.8648,0.52203,8.1791,284.4736,9.3452
2022/1/9 17:45,101766.4033,0.54509,8.2752,284.4988,9.4705
2022/1/9 18:00,101775.3203,0.57031,8.3457,284.5184,9.5735
2022/1/9 18:15,101785.9003,0.59482,8.381,284.5315,9.6436
2022/1/9 18:30,101797.5646,0.62192,8.391,284.5397,9.6875
2022/1/9 18:45,101809.5188,0.65641,8.3905,284.5448,9.7165
2022/1/9 19:00,101820.9688,0.70313,8.3941,284.5491,9.7416
2022/1/9 19:15,101831.2965,0.76446,8.4121,284.5538,9.7706
2022/1/9 19:30,101840.5909,0.83307,8.4365,284.558,9.7973
2022/1/9 19:45,101849.1171,0.89922,8.4548,284.5598,9.8119
2022/1/9 20:00,101857.1406,0.95313,8.4545,284.5575,9.805
2022/1/9 20:15,101864.8306,0.98736,8.4274,284.5502,9.771
2022/1/9 20:30,101871.9715,1,8.3821,284.5407,9.7203
2022/1/9 20:45,101878.2516,1,8.3308,284.5324,9.6675
2022/1/9 21:00,101883.3594,1,8.2858,284.5291,9.6267
2022/1/9 21:15,101887.1183,0.98788,8.2545,284.5329,9.6061
2022/1/9 21:30,101889.8925,0.97304,8.2279,284.5412,9.5915
2022/1/9 21:45,101892.1814,0.95801,8.193,284.5502,9.5631
2022/1/9 22:00,101894.4844,0.94531,8.1369,284.5558,9.5011
2022/1/9 22:15,101896.9165,0.93711,8.0559,284.5549,9.3987
2022/1/9 22:30,101898.0553,0.93413,7.9824,284.5478,9.299
2022/1/9 22:45,101896.0943,0.93675,7.9577,284.5354,9.2579
2022/1/9 23:00,101889.2266,0.94531,8.0232,284.5186,9.3311
2022/1/9 23:15,101876.4215,0.95948,8.2024,284.4987,9.5515
2022/1/9 23:30,101859.7524,0.97597,8.4489,284.4771,9.8605
2022/1/9 23:45,101842.0684,0.99081,8.6989,284.4557,10.1767
2022/1/10 0:00,101826.2188,1,8.8889,284.4361,10.4187
2022/1/10 0:15,101814.3445,1,8.9729,284.4195,10.5276
2022/1/10 0:30,101805.7543,0.99792,8.9756,284.4052,10.5343
2022/1/10 0:45,101799.0486,0.99577,8.9384,284.3918,10.4913
2022/1/10 1:00,101792.8281,1,8.9024,284.3778,10.4507
2022/1/10 1:15,101785.8948,1,8.8985,284.3621,10.4519
2022/1/10 1:30,101777.8565,1,8.9184,284.3441,10.4841
2022/1/10 1:45,101768.5228,1,8.9447,284.3233,10.5244
2022/1/10 2:00,101757.7031,1,8.96,284.2991,10.5501
2022/1/10 2:15,101745.371,0.94289,8.9517,284.2715,10.5446
2022/1/10 2:30,101732.1566,0.86873,8.9275,284.242,10.5167
2022/1/10 2:45,101718.8542,0.7977,8.9002,284.2124,10.4814
2022/1/10 3:00,101706.2578,0.75,8.8825,284.1845,10.4539
2022/1/10 3:15,101695.0841,0.73994,8.8839,284.16,10.4452
2022/1/10 3:30,101685.7386,0.75834,8.8994,284.1391,10.4495
2022/1/10 3:45,101678.5492,0.79014,8.92,284.1219,10.4564
2022/1/10 4:00,101673.8438,0.82031,8.9365,284.1082,10.455
2022/1/10 4:15,101671.9647,0.83698,8.9416,284.0978,10.4376
2022/1/10 4:30,101673.3128,0.84109,8.9379,284.0889,10.4099
2022/1/10 4:45,101678.3034,0.83676,8.9303,284.0793,10.3808
2022/1/10 5:00,101687.3516,0.82813,8.9236,284.0671,10.3592
2022/1/10 5:15,101700.4232,0.81862,8.9211,284.0509,10.3512
2022/1/10 5:30,101715.6858,0.80894,8.9193,284.0333,10.3506
2022/1/10 5:45,101730.8575,0.79908,8.9131,284.0176,10.3487
2022/1/10 6:00,101743.6563,0.78906,8.8972,284.0072,10.3363
2022/1/10 6:15,101752.5765,0.77916,8.8683,284.0044,10.3064
2022/1/10 6:30,101759.2183,0.77081,8.8317,284.0065,10.2612
2022/1/10 6:45,101765.958,0.76573,8.7946,284.0099,10.2053
2022/1/10 7:00,101775.1719,0.76563,8.7647,284.0109,10.1431
2022/1/10 7:15,101788.5208,0.77103,8.7455,284.0064,10.0774
2022/1/10 7:30,101804.8033,0.77774,8.7249,283.9962,10.0031
2022/1/10 7:45,101822.1021,0.78034,8.687,283.9807,9.9135
2022/1/10 8:00,101838.5,0.77344,8.6157,283.9604,9.8012
2022/1/10 8:15,101852.5221,0.75352,8.5007,283.9365,9.6625
2022/1/10 8:30,101864.4621,0.72467,8.3558,283.914,9.5062
2022/1/10 8:45,101875.0558,0.69286,8.2012,283.8986,9.3446
2022/1/10 9:00,101885.0391,0.66406,8.0567,283.8961,9.19
2022/1/10 9:15,101894.7081,0.64262,7.9366,283.9096,9.0504
2022/1/10 9:30,101902.6003,0.62631,7.8314,283.9309,8.9171
2022/1/10 9:45,101906.8135,0.6113,7.7257,283.9493,8.7769
2022/1/10 10:00,101905.4453,0.59375,7.6042,283.9537,8.617
2022/1/10 10:15,101897.2329,0.57043,7.4568,283.9372,8.4295
2022/1/10 10:30,101883.4706,0.54059,7.2949,283.9083,8.228
2022/1/10 10:45,101866.0922,0.50414,7.1354,283.879,8.0311
2022/1/10 11:00,101847.0313,0.46094,6.9949,283.8618,7.8577
2022/1/10 11:15,101827.7531,0.41149,6.8848,283.8656,7.7202
2022/1/10 11:30,101807.8493,0.35877,6.795,283.8869,7.6064
2022/1/10 11:45,101786.4426,0.30635,6.71,283.9189,7.498
2022/1/10 12:00,101762.6563,0.25781,6.6144,283.955,7.3765
2022/1/10 12:15,101735.9736,0.21622,6.4979,283.9899,7.2299
2022/1/10 12:30,101707.3199,0.18252,6.3723,284.0243,7.0719
2022/1/10 12:45,101677.9808,0.15718,6.2543,284.0601,6.9221
2022/1/10 13:00,101649.2422,0.14063,6.1608,284.0996,6.8003
2022/1/10 13:15,101622.3351,0.13307,6.1039,284.1442,6.7209
2022/1/10 13:30,101598.2727,0.13379,6.0783,284.1931,6.6792
2022/1/10 13:45,101578.0134,0.14183,6.074,284.2449,6.6651
2022/1/10 14:00,101562.5156,0.15625,6.0812,284.2982,6.669
2022/1/10 14:15,101552.3122,0.17717,6.0913,284.3515,6.6817
2022/1/10 14:30,101546.233,0.20908,6.0999,284.4023,6.6956
2022/1/10 14:45,101542.6817,0.25754,6.1036,284.4481,6.7041
2022/1/10 15:00,101540.0625,0.32813,6.0996,284.4861,6.7007
2022/1/10 15:15,101537.1994,0.42241,6.0851,284.5155,6.6806
2022/1/10 15:30,101534.5973,0.52599,6.0581,284.5425,6.6447
2022/1/10 15:45,101533.1808,0.62048,6.0162,284.5749,6.5948
2022/1/10 16:00,101533.875,0.6875,5.9573,284.6208,6.5327
2022/1/10 16:15,101537.36,0.71377,5.8793,284.6844,6.4588
2022/1/10 16:30,101543.337,0.7065,5.7804,284.7554,6.3691
2022/1/10 16:45,101551.2627,0.67801,5.6587,284.8199,6.2579
2022/1/10 17:00,101560.5938,0.64063,5.5114,284.8638,6.1191
2022/1/10 17:15,101570.8238,0.60643,5.3416,284.8788,5.9545
2022/1/10 17:30,101581.5957,0.5865,5.1777,284.8789,5.7977
2022/1/10 17:45,101592.5893,0.59168,5.0542,284.8836,5.6894
2022/1/10 18:00,101603.4844,0.63281,5.0052,284.9125,5.6689
2022/1/10 18:15,101614.1193,0.71489,5.0493,284.9781,5.757
2022/1/10 18:30,101624.9657,0.81957,5.1447,285.0652,5.902
2022/1/10 18:45,101636.6534,0.92267,5.2364,285.1517,6.0363
2022/1/10 19:00,101649.8125,1,5.2732,285.2153,6.0975
2022/1/10 19:15,101664.7876,1,5.2276,285.2398,6.0509
2022/1/10 19:30,101680.7819,1,5.1417,285.2317,5.9471
2022/1/10 19:45,101696.7134,1,5.0643,285.2033,5.8456
2022/1/10 20:00,101711.5,1,5.0274,285.1669,5.7868
2022/1/10 20:15,101724.2226,0.99365,5.0401,285.1324,5.7845
2022/1/10 20:30,101734.6139,0.99596,5.0788,285.0999,5.8141
2022/1/10 20:45,101742.5693,1,5.1202,285.0671,5.8513
2022/1/10 21:00,101747.9844,1,5.1455,285.0314,5.8767
2022/1/10 21:15,101751.0171,0.98907,5.1368,284.9915,5.8713
2022/1/10 21:30,101752.8748,0.96394,5.0772,284.9501,5.8124
2022/1/10 21:45,101755.0276,0.92169,4.9494,284.9107,5.6758
2022/1/10 22:00,101758.9453,0.85938,4.737,284.877,5.4378
2022/1/10 22:15,101765.4671,0.7786,4.4461,284.8521,5.1027
2022/1/10 22:30,101772.9092,0.69906,4.1686,284.8376,4.7814
2022/1/10 22:45,101778.9573,0.64499,4.0162,284.8344,4.6101
2022/1/10 23:00,101781.2969,0.64063,4.0946,284.8435,4.7175
2022/1/10 23:15,101778.4238,0.70074,4.4589,284.8649,5.1712
2022/1/10 23:30,101772.0752,0.80231,4.9993,284.8939,5.838
2022/1/10 23:45,101764.7983,0.91289,5.5699,284.9246,6.541
2022/1/11 0:00,101759.1406,1,6.0285,284.9512,7.1075
2022/1/11 0:15,101756.9527,1,6.2738,284.9697,7.414
2022/1/11 0:30,101757.2979,1,6.3598,284.9833,7.5246
2022/1/11 0:45,101758.543,1,6.3757,284.9973,7.547
2022/1/11 1:00,101759.0547,1,6.4058,285.0165,7.5836
2022/1/11 1:15,101757.5141,0.98946,6.5095,285.0446,7.7076
